BorrowFrequency,CategoryAffinity,BookPopularity,RecommendationScore
126.31579,37.894737,147.36842,0.32824522
126.31579,37.894737,168.42105,0.34178126
126.31579,37.894737,189.47368,0.35500452
126.31579,37.894737,210.52632,0.36834872
126.31579,37.894737,231.57895,0.3776751
126.31579,37.894737,252.63158,0.38709304
126.31579,37.894737,273.6842,0.3965961
126.31579,37.894737,294.73685,0.40659308
126.31579,37.894737,315.78946,0.4168658
126.31579,37.894737,336.8421,0.42721084
126.31579,37.894737,357.89474,0.4376204
126.31579,37.894737,378.94736,0.4485646
126.31579,37.894737,400.0,0.46034226
126.31579,40.0,0.0,0.23910792
126.31579,40.0,21.052631,0.29070404
126.31579,40.0,42.105263,0.2708668
126.31579,40.0,63.157894,0.27593625
126.31579,40.0,84.210526,0.28922224
126.31579,40.0,105.26316,0.30189437
126.31579,40.0,126.31579,0.31485295
126.31579,40.0,147.36842,0.3281063
126.31579,40.0,168.42105,0.3416394
126.31579,40.0,189.47368,0.3544053
126.31579,40.0,210.52632,0.3679496
126.31579,40.0,231.57895,0.37729174
126.31579,40.0,252.63158,0.38670617
126.31579,40.0,273.6842,0.39620578
126.31579,40.0,294.73685,0.40611216
126.31579,40.0,315.78946,0.41638112
126.31579,40.0,336.8421,0.42672336
126.31579,40.0,357.89474,0.4371298
126.31579,40.0,378.94736,0.44765052
126.31579,40.0,400.0,0.45942375
134.21053,0.0,0.0,0.19895826
134.21053,0.0,21.052631,0.26541847
134.21053,0.0,42.105263,0.26013902
134.21053,0.0,63.157894,0.2726928
134.21053,0.0,84.210526,0.284708
134.21053,0.0,105.26316,0.2972429
134.21053,0.0,126.31579,0.31009054
134.21053,0.0,147.36842,0.32323807
134.21053,0.0,168.42105,0.33659753
134.21053,0.0,189.47368,0.34935573
134.21053,0.0,210.52632,0.3631156
134.21053,0.0,231.57895,0.37399063
134.21053,0.0,252.63158,0.38464797
134.21053,0.0,273.6842,0.39605087
134.21053,0.0,294.73685,0.40849522
134.21053,0.0,315.78946,0.42105752
134.21053,0.0,336.8421,0.43291357
134.21053,0.0,357.89474,0.44460768
134.21053,0.0,378.94736,0.45636344
134.21053,0.0,400.0,0.4681679
134.21053,2.1052632,0.0,0.20056091
134.21053,2.1052632,21.052631,0.2668077
134.21053,2.1052632,42.105263,0.259956
134.21053,2.1052632,63.157894,0.27253336
134.21053,2.1052632,84.210526,0.2845796
134.21053,2.1052632,105.26316,0.29711127
134.21053,2.1052632,126.31579,0.30995578
134.21053,2.1052632,147.36842,0.32310012
134.21053,2.1052632,168.42105,0.3365302
134.21053,2.1052632,189.47368,0.34931797
134.21053,2.1052632,210.52632,0.36307716
134.21053,2.1052632,231.57895,0.37394637
134.21053,2.1052632,252.63158,0.38451737
134.21053,2.1052632,273.6842,0.39561915
134.21053,2.1052632,294.73685,0.4079501
134.21053,2.1052632,315.78946,0.42039335
134.21053,2.1052632,336.8421,0.43200722
134.21053,2.1052632,357.89474,0.44369605
134.21053,2.1052632,378.94736,0.45544735
134.21053,2.1052632,400.0,0.46724874
134.21053,4.2105265,0.0,0.20217325
134.21053,4.2105265,21.052631,0.26819202
134.21053,4.2105265,42.105263,0.25977314
134.21053,4.2105265,63.157894,0.272374
134.21053,4.2105265,84.210526,0.2844513
134.21053,4.2105265,105.26316,0.29697967
134.21053,4.2105265,126.31579,0.30982095
134.21053,4.2105265,147.36842,0.3229623
134.21053,4.2105265,168.42105,0.33638948
134.21053,4.2105265,189.47368,0.34928015
134.21053,4.2105265,210.52632,0.36303872
134.21053,4.2105265,231.57895,0.37390217
134.21053,4.2105265,252.63158,0.38438672
134.21053,4.2105265,273.6842,0.395487
134.21053,4.2105265,294.73685,0.40740573
134.21053,4.2105265,315.78946,0.41949275
134.21053,4.2105265,336.8421,0.43110153
134.21053,4.2105265,357.89474,0.4427849
134.21053,4.2105265,378.94736,0.45453206
134.21053,4.2105265,400.0,0.46633
134.21053,6.3157897,0.0,0.2037952
134.21053,6.3157897,21.052631,0.2695809
134.21053,6.3157897,42.105263,0.25959036
134.21053,6.3157897,63.157894,0.27221462
134.21053,6.3157897,84.210526,0.28432298
134.21053,6.3157897,105.26316,0.29684803
134.21053,6.3157897,126.31579,0.30968624
134.21053,6.3157897,147.36842,0.3228245
134.21053,6.3157897,168.42105,0.3362488
134.21053,6.3157897,189.47368,0.34924257
134.21053,6.3157897,210.52632,0.36300027
134.21053,6.3157897,231.57895,0.3738579
134.21053,6.3157897,252.63158,0.38425612
134.21053,6.3157897,273.6842,0.39535546
134.21053,6.3157897,294.73685,0.40686148
134.21053,6.3157897,315.78946,0.41859263
134.21053,6.3157897,336.8421,0.4301965
134.21053,6.3157897,357.89474,0.44187406
134.21053,6.3157897,378.94736,0.45361677
134.21053,6.3157897,400.0,0.46541116
134.21053,8.421053,0.0,0.20542687
134.21053,8.421053,21.052631,0.2709736
134.21053,8.421053,42.105263,0.25940758
134.21053,8.421053,63.157894,0.27202016
134.21053,8.421053,84.210526,0.28419477
134.21053,8.421053,105.26316,0.29671642
134.21053,8.421053,126.31579,0.30955145
134.21053,8.421053,147.36842,0.32268673
134.21053,8.421053,168.42105,0.33610803
134.21053,8.421053,189.47368,0.3492046
134.21053,8.421053,210.52632,0.36296174
134.21053,8.421053,231.57895,0.3738137
134.21053,8.421053,252.63158,0.38419965
134.21053,8.421053,273.6842,0.39522335
134.21053,8.421053,294.73685,0.4062979
134.21053,8.421053,315.78946,0.41769302
134.21053,8.421053,336.8421,0.42929095
134.21053,8.421053,357.89474,0.44096377
134.21053,8.421053,378.94736,0.45270172
134.21053,8.421053,400.0,0.4644923
134.21053,10.526316,0.0,0.20687105
134.21053,10.526316,21.052631,0.2721694
134.21053,10.526316,42.105263,0.25922495
134.21053,10.526316,63.157894,0.27182007
134.21053,10.526316,84.210526,0.28406653
134.21053,10.526316,105.26316,0.29658493
134.21053,10.526316,126.31579,0.3094167
134.21053,10.526316,147.36842,0.32254896
134.21053,10.526316,168.42105,0.33596745
134.21053,10.526316,189.47368,0.3491669
134.21053,10.526316,210.52632,0.36292338
134.21053,10.526316,231.57895,0.37376934
134.21053,10.526316,252.63158,0.38415486
134.21053,10.526316,273.6842,0.3950914
134.21053,10.526316,294.73685,0.4058171
134.21053,10.526316,315.78946,0.41679427
134.21053,10.526316,336.8421,0.42838556
134.21053,10.526316,357.89474,0.4400539
134.21053,10.526316,378.94736,0.45178732
134.21053,10.526316,400.0,0.46357426
134.21053,12.631579,0.0,0.2085113
134.21053,12.631579,21.052631,0.27336478
134.21053,12.631579,42.105263,0.25905836
134.21053,12.631579,63.157894,0.27162004
134.21053,12.631579,84.210526,0.28393838
134.21053,12.631579,105.26316,0.2964535
134.21053,12.631579,126.31579,0.309282
134.21053,12.631579,147.36842,0.32241118
134.21053,12.631579,168.42105,0.3358268
134.21053,12.631579,189.47368,0.34912923
134.21053,12.631579,210.52632,0.36288503
134.21053,12.631579,231.57895,0.37372494
134.21053,12.631579,252.63158,0.38411015
134.21053,12.631579,273.6842,0.39495966
134.21053,12.631579,294.73685,0.40533638
134.21053,12.631579,315.78946,0.4158958
134.21053,12.631579,336.8421,0.42748037
134.21053,12.631579,357.89474,0.4391441
134.21053,12.631579,378.94736,0.45087293
134.21053,12.631579,400.0,0.46265623
134.21053,14.736842,0.0,0.21027412
134.21053,14.736842,21.052631,0.27456343
134.21053,14.736842,42.105263,0.25943863
134.21053,14.736842,63.157894,0.2714201
134.21053,14.736842,84.210526,0.2838102
134.21053,14.736842,105.26316,0.29632208
134.21053,14.736842,126.31579,0.30914745
134.21053,14.736842,147.36842,0.32227355
134.21053,14.736842,168.42105,0.33568633
134.21053,14.736842,189.47368,0.34909135
134.21053,14.736842,210.52632,0.3628466
134.21053,14.736842,231.57895,0.37368074
134.21053,14.736842,252.63158,0.38406515
134.21053,14.736842,273.6842,0.3946788
134.21053,14.736842,294.73685,0.4048558
134.21053,14.736842,315.78946,0.41511554
134.21053,14.736842,336.8421,0.4265758
134.21053,14.736842,357.89474,0.43823498
134.21053,14.736842,378.94736,0.44995886
134.21053,14.736842,400.0,0.4617383
134.21053,16.842106,0.0,0.21204782
134.21053,16.842106,21.052631,0.27576533
134.21053,16.842106,42.105263,0.25982007
134.21053,16.842106,63.157894,0.2712203
134.21053,16.842106,84.210526,0.28368208
134.21053,16.842106,105.26316,0.29619065
134.21053,16.842106,126.31579,0.30901277
134.21053,16.842106,147.36842,0.32213587
134.21053,16.842106,168.42105,0.33554566
134.21053,16.842106,189.47368,0.34907565
134.21053,16.842106,210.52632,0.3628082
134.21053,16.842106,231.57895,0.37363645
134.21053,16.842106,252.63158,0.38402063
134.21053,16.842106,273.6842,0.39420277
134.21053,16.842106,294.73685,0.40437564
134.21053,16.842106,315.78946,0.41463137
134.21053,16.842106,336.8421,0.42567176
134.21053,16.842106,357.89474,0.43732494
134.21053,16.842106,378.94736,0.449045
134.21053,16.842106,400.0,0.46082088
134.21053,18.947369,0.0,0.21383233
134.21053,18.947369,21.052631,0.27697048
134.21053,18.947369,42.105263,0.26022452
134.21053,18.947369,63.157894,0.2710206
134.21053,18.947369,84.210526,0.28355405
134.21053,18.947369,105.26316,0.29605928
134.21053,18.947369,126.31579,0.30887827
134.21053,18.947369,147.36842,0.32199833
134.21053,18.947369,168.42105,0.33540523
134.21053,18.947369,189.47368,0.3490713
134.21053,18.947369,210.52632,0.3627698
134.21053,18.947369,231.57895,0.3735922
134.21053,18.947369,252.63158,0.38397583
134.21053,18.947369,273.6842,0.39372638
134.21053,18.947369,294.73685,0.40389538
134.21053,18.947369,315.78946,0.41414747
134.21053,18.947369,336.8421,0.4247681
134.21053,18.947369,357.89474,0.43641564
134.21053,18.947369,378.94736,0.4481318
134.21053,18.947369,400.0,0.45990342
134.21053,21.052631,0.0,0.21562362
134.21053,21.052631,21.052631,0.27817884
134.21053,21.052631,42.105263,0.26105526
134.21053,21.052631,63.157894,0.27082095
134.21053,21.052631,84.210526,0.28341845
134.21053,21.052631,105.26316,0.29592785
134.21053,21.052631,126.31579,0.30874366
134.21053,21.052631,147.36842,0.32186067
134.21053,21.052631,168.42105,0.3352647
134.21053,21.052631,189.47368,0.3489397
134.21053,21.052631,210.52632,0.36273122
134.21053,21.052631,231.57895,0.37354782
134.21053,21.052631,252.63158,0.38376588
134.21053,21.052631,273.6842,0.39325047
134.21053,21.052631,294.73685,0.40341517
134.21053,21.052631,315.78946,0.4136638
134.21053,21.052631,336.8421,0.42398742
134.21053,21.052631,357.89474,0.43550625
134.21053,21.052631,378.94736,0.447219
134.21053,21.052631,400.0,0.4589863
134.21053,23.157894,0.0,0.21742567
134.21053,23.157894,21.052631,0.27938095
134.21053,23.157894,42.105263,0.26188776
134.21053,23.157894,63.157894,0.27062136
134.21053,23.157894,84.210526,0.28326017
134.21053,23.157894,105.26316,0.29579654
134.21053,23.157894,126.31579,0.30860913
134.21053,23.157894,147.36842,0.32172313
134.21053,23.157894,168.42105,0.33512428
134.21053,23.157894,189.47368,0.34879652
134.21053,23.157894,210.52632,0.36269283
134.21053,23.157894,231.57895,0.37350357
134.21053,23.157894,252.63158,0.3833801
134.21053,23.157894,273.6842,0.39285028
134.21053,23.157894,294.73685,0.4029355
134.21053,23.157894,315.78946,0.41318014
134.21053,23.157894,336.8421,0.42350027
134.21053,23.157894,357.89474,0.4345974
134.21053,23.157894,378.94736,0.44630516
134.21053,23.157894,400.0,0.4580699
134.21053,25.263159,0.0,0.21930644
134.21053,25.263159,21.052631,0.28034315
134.21053,25.263159,42.105263,0.262712
134.21053,25.263159,63.157894,0.2704219
134.21053,25.263159,84.210526,0.28310192
134.21053,25.263159,105.26316,0.29566526
134.21053,25.263159,126.31579,0.30847475
134.21053,25.263159,147.36842,0.32158557
134.21053,25.263159,168.42105,0.3349838
134.21053,25.263159,189.47368,0.3486534
134.21053,25.263159,210.52632,0.36265445
134.21053,25.263159,231.57895,0.37345937
134.21053,25.263159,252.63158,0.38299453
134.21053,25.263159,273.6842,0.39246118
134.21053,25.263159,294.73685,0.40245605
134.21053,25.263159,315.78946,0.4126968
134.21053,25.263159,336.8421,0.42301366
134.21053,25.263159,357.89474,0.43368906
134.21053,25.263159,378.94736,0.44539165
134.21053,25.263159,400.0,0.45715332
134.21053,27.368422,0.0,0.22139084
134.21053,27.368422,21.052631,0.281331
134.21053,27.368422,42.105263,0.2635365
134.21053,27.368422,63.157894,0.27022254
134.21053,27.368422,84.210526,0.2829437
134.21053,27.368422,105.26316,0.295534
134.21053,27.368422,126.31579,0.30834022
134.21053,27.368422,147.36842,0.32144803
134.21053,27.368422,168.42105,0.33484352
134.21053,27.368422,189.47368,0.34851024
134.21053,27.368422,210.52632,0.36261615
134.21053,27.368422,231.57895,0.37323388
134.21053,27.368422,252.63158,0.38260913
134.21053,27.368422,273.6842,0.39207247
134.21053,27.368422,294.73685,0.4019767
134.21053,27.368422,315.78946,0.41221386
134.21053,27.368422,336.8421,0.42252728
134.21053,27.368422,357.89474,0.43290892
134.21053,27.368422,378.94736,0.44447872
134.21053,27.368422,400.0,0.4562371
134.21053,29.473684,0.0,0.22357138
134.21053,29.473684,21.052631,0.28232098
134.21053,29.473684,42.105263,0.26436272
134.21053,29.473684,63.157894,0.27002326
134.21053,29.473684,84.210526,0.28278562
134.21053,29.473684,105.26316,0.29540288
134.21053,29.473684,126.31579,0.30820575
134.21053,29.473684,147.36842,0.3213106
134.21053,29.473684,168.42105,0.33470303
134.21053,29.473684,189.47368,0.34836724
134.21053,29.473684,210.52632,0.36257756
134.21053,29.473684,231.57895,0.37285227
134.21053,29.473684,252.63158,0.38222393
134.21053,29.473684,273.6842,0.39168382
134.21053,29.473684,294.73685,0.40149742
134.21053,29.473684,315.78946,0.41173062
134.21053,29.473684,336.8421,0.42204055
134.21053,29.473684,357.89474,0.43241954
134.21053,29.473684,378.94736,0.44356588
134.21053,29.473684,400.0,0.4553207
134.21053,31.578947,0.0,0.22576985
134.21053,31.578947,21.052631,0.28331307
134.21053,31.578947,42.105263,0.2651906
134.21053,31.578947,63.157894,0.26982406
134.21053,31.578947,84.210526,0.28262758
134.21053,31.578947,105.26316,0.29527166
134.21053,31.578947,126.31579,0.3080715
134.21053,31.578947,147.36842,0.32117322
134.21053,31.578947,168.42105,0.3345626
134.21053,31.578947,189.47368,0.34822407
134.21053,31.578947,210.52632,0.36253932
134.21053,31.578947,231.57895,0.37247097
134.21053,31.578947,252.63158,0.3818388
134.21053,31.578947,273.6842,0.39129505
134.21053,31.578947,294.73685,0.40101826
134.21053,31.578947,315.78946,0.41124773
134.21053,31.578947,336.8421,0.42155445
134.21053,31.578947,357.89474,0.4319302
134.21053,31.578947,378.94736,0.4426537
134.21053,31.578947,400.0,0.45440412
134.21053,33.68421,0.0,0.22794259
134.21053,33.68421,21.052631,0.28430727
134.21053,33.68421,42.105263,0.2660855
134.21053,33.68421,63.157894,0.269625
134.21053,33.68421,84.210526,0.2824695
134.21053,33.68421,105.26316,0.29514048
134.21053,33.68421,126.31579,0.30793712
134.21053,33.68421,147.36842,0.3210358
134.21053,33.68421,168.42105,0.33442238
134.21053,33.68421,189.47368,0.34808108
134.21053,33.68421,210.52632,0.36223984
134.21053,33.68421,231.57895,0.3720897
134.21053,33.68421,252.63158,0.38145372
134.21053,33.68421,273.6842,0.39090663
134.21053,33.68421,294.73685,0.40053955
134.21053,33.68421,315.78946,0.41076526
134.21053,33.68421,336.8421,0.42106843
134.21053,33.68421,357.89474,0.43144086
134.21053,33.68421,378.94736,0.44187406
134.21053,33.68421,400.0,0.4534874
134.21053,35.789474,0.0,0.23012301
134.21053,35.789474,21.052631,0.2853035
134.21053,35.789474,42.105263,0.2670212
134.21053,35.789474,63.157894,0.26942602
134.21053,35.789474,84.210526,0.28231153
134.21053,35.789474,105.26316,0.29500934
134.21053,35.789474,126.31579,0.30780268
134.21053,35.789474,147.36842,0.32089835
134.21053,35.789474,168.42105,0.33428207
134.21053,35.789474,189.47368,0.347938
134.21053,35.789474,210.52632,0.3617595
134.21053,35.789474,231.57895,0.37170872
134.21053,35.789474,252.63158,0.38106892
134.21053,35.789474,273.6842,0.3905184
134.21053,35.789474,294.73685,0.40006098
134.21053,35.789474,315.78946,0.41028264
134.21053,35.789474,336.8421,0.42058238
134.21053,35.789474,357.89474,0.43095186
134.21053,35.789474,378.94736,0.4413823
134.21053,35.789474,400.0,0.4525713
134.21053,37.894737,0.0,0.23231797
134.21053,37.894737,21.052631,0.2863019
134.21053,37.894737,42.105263,0.26795897
134.21053,37.894737,63.157894,0.2692271
134.21053,37.894737,84.210526,0.28215167
134.21053,37.894737,105.26316,0.29487833
134.21053,37.894737,126.31579,0.3076685
134.21053,37.894737,147.36842,0.320761
134.21053,37.894737,168.42105,0.33414182
134.21053,37.894737,189.47368,0.34779504
134.21053,37.894737,210.52632,0.3612331
134.21053,37.894737,231.57895,0.3713278
134.21053,37.894737,252.63158,0.3806843
134.21053,37.894737,273.6842,0.39013007
134.21053,37.894737,294.73685,0.39965904
134.21053,37.894737,315.78946,0.40980026
134.21053,37.894737,336.8421,0.42009643
134.21053,37.894737,357.89474,0.43046278
134.21053,37.894737,378.94736,0.44089067
134.21053,37.894737,400.0,0.45165542
134.21053,40.0,0.0,0.23452762
134.21053,40.0,21.052631,0.28732598
134.21053,40.0,42.105263,0.26889884
134.21053,40.0,63.157894,0.26902965
134.21053,40.0,84.210526,0.28195897
134.21053,40.0,105.26316,0.29474717
134.21053,40.0,126.31579,0.30753425
134.21053,40.0,147.36842,0.3206237
134.21053,40.0,168.42105,0.3340016
134.21053,40.0,189.47368,0.34737962
134.21053,40.0,210.52632,0.360629
134.21053,40.0,231.57895,0.3709471
134.21053,40.0,252.63158,0.3802997
134.21053,40.0,273.6842,0.3897421
134.21053,40.0,294.73685,0.39926785
134.21053,40.0,315.78946,0.40931812
134.21053,40.0,336.8421,0.41961083
134.21053,40.0,357.89474,0.4299742
134.21053,40.0,378.94736,0.4403994
134.21053,40.0,400.0,0.4508772
142.10527,0.0,0.0,0.1946852
142.10527,0.0,21.052631,0.2614026
142.10527,0.0,42.105263,0.25345954
142.10527,0.0,63.157894,0.26591176
142.10527,0.0,84.210526,0.27796954
142.10527,0.0,105.26316,0.29016018
142.10527,0.0,126.31579,0.3028336
142.10527,0.0,147.36842,0.31581423
142.10527,0.0,168.42105,0.32908872
142.10527,0.0,189.47368,0.3416439
142.10527,0.0,210.52632,0.35522053
142.10527,0.0,231.57895,0.3670686
142.10527,0.0,252.63158,0.37738028
142.10527,0.0,273.6842,0.38819104
142.10527,0.0,294.73685,0.39944178
142.10527,0.0,315.78946,0.41191983
142.10527,0.0,336.8421,0.4243401
142.10527,0.0,357.89474,0.43598047
142.10527,0.0,378.94736,0.44769213
142.10527,0.0,400.0,0.459462
142.10527,2.1052632,0.0,0.19626191
142.10527,2.1052632,21.052631,0.26279843
142.10527,2.1052632,42.105263,0.25327963
142.10527,2.1052632,63.157894,0.26575485
142.10527,2.1052632,84.210526,0.27785096
142.10527,2.1052632,105.26316,0.29003033
142.10527,2.1052632,126.31579,0.30270046
142.10527,2.1052632,147.36842,0.31567797
142.10527,2.1052632,168.42105,0.32894942
142.10527,2.1052632,189.47368,0.34163982
142.10527,2.1052632,210.52632,0.3551825
142.10527,2.1052632,231.57895,0.3670247
142.10527,2.1052632,252.63158,0.37733567
142.10527,2.1052632,273.6842,0.38806024
142.10527,2.1052632,294.73685,0.39919785
142.10527,2.1052632,315.78946,0.41137365
142.10527,2.1052632,336.8421,0.42343828
142.10527,2.1052632,357.89474,0.43507302
142.10527,2.1052632,378.94736,0.44677937
142.10527,2.1052632,400.0,0.45854527
142.10527,4.2105265,0.0,0.19784823
142.10527,4.2105265,21.052631,0.26416942
142.10527,4.2105265,42.105263,0.25356576
142.10527,4.2105265,63.157894,0.26556844
142.10527,4.2105265,84.210526,0.27769855
142.10527,4.2105265,105.26316,0.28990057
142.10527,4.2105265,126.31579,0.3025675
142.10527,4.2105265,147.36842,0.31554186
142.10527,4.2105265,168.42105,0.32881027
142.10527,4.2105265,189.47368,0.34163582
142.10527,4.2105265,210.52632,0.35514456
142.10527,4.2105265,231.57895,0.3669806
142.10527,4.2105265,252.63158,0.37729126
142.10527,4.2105265,273.6842,0.38792914
142.10527,4.2105265,294.73685,0.39906552
142.10527,4.2105265,315.78946,0.41082767
142.10527,4.2105265,336.8421,0.42253652
142.10527,4.2105265,357.89474,0.43416554
142.10527,4.2105265,378.94736,0.44586712
142.10527,4.2105265,400.0,0.45762873
142.10527,6.3157897,0.0,0.19944416
142.10527,6.3157897,21.052631,0.26554504
142.10527,6.3157897,42.105263,0.25394085
142.10527,6.3157897,63.157894,0.26537135
142.10527,6.3157897,84.210526,0.27753732
142.10527,6.3157897,105.26316,0.28977075
142.10527,6.3157897,126.31579,0.3024345
142.10527,6.3157897,147.36842,0.31540576
142.10527,6.3157897,168.42105,0.3286712
142.10527,6.3157897,189.47368,0.34163156
142.10527,6.3157897,210.52632,0.35510623
142.10527,6.3157897,231.57895,0.36693668
142.10527,6.3157897,252.63158,0.37724677
142.10527,6.3157897,273.6842,0.3877982
142.10527,6.3157897,294.73685,0.39893314
142.10527,6.3157897,315.78946,0.41009507
142.10527,6.3157897,336.8421,0.4216348
142.10527,6.3157897,357.89474,0.4332587
142.10527,6.3157897,378.94736,0.44495508
142.10527,6.3157897,400.0,0.45671257
142.10527,8.421053,0.0,0.20104977
142.10527,8.421053,21.052631,0.26692528
142.10527,8.421053,42.105263,0.25431627
142.10527,8.421053,63.157894,0.2651744
142.10527,8.421053,84.210526,0.27737617
142.10527,8.421053,105.26316,0.28964114
142.10527,8.421053,126.31579,0.30230156
142.10527,8.421053,147.36842,0.31526968
142.10527,8.421053,168.42105,0.32853216
142.10527,8.421053,189.47368,0.34162742
142.10527,8.421053,210.52632,0.35506842
142.10527,8.421053,231.57895,0.36689264
142.10527,8.421053,252.63158,0.37720224
142.10527,8.421053,273.6842,0.3876672
142.10527,8.421053,294.73685,0.3988009
142.10527,8.421053,315.78946,0.4095047
142.10527,8.421053,336.8421,0.42073342
142.10527,8.421053,357.89474,0.43235236
142.10527,8.421053,378.94736,0.44404328
142.10527,8.421053,400.0,0.455796
142.10527,10.526316,0.0,0.20266502
142.10527,10.526316,21.052631,0.2682981
142.10527,10.526316,42.105263,0.25491962
142.10527,10.526316,63.157894,0.26497746
142.10527,10.526316,84.210526,0.27721503
142.10527,10.526316,105.26316,0.2895114
142.10527,10.526316,126.31579,0.3021686
142.10527,10.526316,147.36842,0.31513357
142.10527,10.526316,168.42105,0.3283932
142.10527,10.526316,189.47368,0.34162343
142.10527,10.526316,210.52632,0.35503033
142.10527,10.526316,231.57895,0.36684886
142.10527,10.526316,252.63158,0.37715784
142.10527,10.526316,273.6842,0.3875792
142.10527,10.526316,294.73685,0.3986686
142.10527,10.526316,315.78946,0.40902233
142.10527,10.526316,336.8421,0.4198326
142.10527,10.526316,357.89474,0.431446
142.10527,10.526316,378.94736,0.44313198
142.10527,10.526316,400.0,0.45488063
142.10527,12.631579,0.0,0.20451371
142.10527,12.631579,21.052631,0.26967055
142.10527,12.631579,42.105263,0.25573903
142.10527,12.631579,63.157894,0.26478067
142.10527,12.631579,84.210526,0.27705395
142.10527,12.631579,105.26316,0.2893818
142.10527,12.631579,126.31579,0.30203566
142.10527,12.631579,147.36842,0.3149976
142.10527,12.631579,168.42105,0.32825422
142.10527,12.631579,189.47368,0.34161934
142.10527,12.631579,210.52632,0.35499227
142.10527,12.631579,231.57895,0.36680478
142.10527,12.631579,252.63158,0.37711343
142.10527,12.631579,273.6842,0.38753444
142.10527,12.631579,294.73685,0.39833272
142.10527,12.631579,315.78946,0.4085407
142.10527,12.631579,336.8421,0.41893247
142.10527,12.631579,357.89474,0.43053913
142.10527,12.631579,378.94736,0.4422212
142.10527,12.631579,400.0,0.45396522
142.10527,14.736842,0.0,0.20625152
142.10527,14.736842,21.052631,0.2710118
142.10527,14.736842,42.105263,0.25656044
142.10527,14.736842,63.157894,0.26458395
142.10527,14.736842,84.210526,0.27689293
142.10527,14.736842,105.26316,0.2892522
142.10527,14.736842,126.31579,0.30190286
142.10527,14.736842,147.36842,0.31486163
142.10527,14.736842,168.42105,0.32811534
142.10527,14.736842,189.47368,0.34161517
142.10527,14.736842,210.52632,0.35495427
142.10527,14.736842,231.57895,0.36676097
142.10527,14.736842,252.63158,0.37706903
142.10527,14.736842,273.6842,0.3874894
142.10527,14.736842,294.73685,0.3978551
142.10527,14.736842,315.78946,0.40805882
142.10527,14.736842,336.8421,0.41834247
142.10527,14.736842,357.89474,0.42963308
142.10527,14.736842,378.94736,0.4413102
142.10527,14.736842,400.0,0.45305017
142.10527,16.842106,0.0,0.20800021
142.10527,16.842106,21.052631,0.27220398
142.10527,16.842106,42.105263,0.25738358
142.10527,16.842106,63.157894,0.26438728
142.10527,16.842106,84.210526,0.27673194
142.10527,16.842106,105.26316,0.28912264
142.10527,16.842106,126.31579,0.30177003
142.10527,16.842106,147.36842,0.31472567
142.10527,16.842106,168.42105,0.3279762
142.10527,16.842106,189.47368,0.3415067
142.10527,16.842106,210.52632,0.35491621
142.10527,16.842106,231.57895,0.36671707
142.10527,16.842106,252.63158,0.37702456
142.10527,16.842106,273.6842,0.3874445
142.10527,16.842106,294.73685,0.39737755
142.10527,16.842106,315.78946,0.4075774
142.10527,16.842106,336.8421,0.41785726
142.10527,16.842106,357.89474,0.42872706
142.10527,16.842106,378.94736,0.44040015
142.10527,16.842106,400.0,0.45213532
142.10527,18.947369,0.0,0.2097598
142.10527,18.947369,21.052631,0.27339944
142.10527,18.947369,42.105263,0.25820842
142.10527,18.947369,63.157894,0.2641908
142.10527,18.947369,84.210526,0.27657104
142.10527,18.947369,105.26316,0.2889931
142.10527,18.947369,126.31579,0.30163726
142.10527,18.947369,147.36842,0.31458974
142.10527,18.947369,168.42105,0.3278373
142.10527,18.947369,189.47368,0.341365
142.10527,18.947369,210.52632,0.354878
142.10527,18.947369,231.57895,0.3666731
142.10527,18.947369,252.63158,0.3769799
142.10527,18.947369,273.6842,0.3871802
142.10527,18.947369,294.73685,0.39690003
142.10527,18.947369,315.78946,0.40709603
142.10527,18.947369,336.8421,0.4173724
142.10527,18.947369,357.89474,0.42782205
142.10527,18.947369,378.94736,0.4394893
142.10527,18.947369,400.0,0.45122066
142.10527,21.052631,0.0,0.21160184
142.10527,21.052631,21.052631,0.27459818
142.10527,21.052631,42.105263,0.259035
142.10527,21.052631,63.157894,0.26399437
142.10527,21.052631,84.210526,0.27641022
142.10527,21.052631,105.26316,0.2888636
142.10527,21.052631,126.31579,0.30150446
142.10527,21.052631,147.36842,0.31445378
142.10527,21.052631,168.42105,0.32769847
142.10527,21.052631,189.47368,0.34122318
142.10527,21.052631,210.52632,0.35484
142.10527,21.052631,231.57895,0.36662906
142.10527,21.052631,252.63158,0.37693575
142.10527,21.052631,273.6842,0.38679335
142.10527,21.052631,294.73685,0.39642295
142.10527,21.052631,315.78946,0.40661475
142.10527,21.052631,336.8421,0.41688734
142.10527,21.052631,357.89474,0.42723295
142.10527,21.052631,378.94736,0.4385787
142.10527,21.052631,400.0,0.4503068
142.10527,23.157894,0.0,0.21346001
142.10527,23.157894,21.052631,0.27580017
142.10527,23.157894,42.105263,0.25986326
142.10527,23.157894,63.157894,0.26379803
142.10527,23.157894,84.210526,0.27624938
142.10527,23.157894,105.26316,0.28873417
142.10527,23.157894,126.31579,0.30137172
142.10527,23.157894,147.36842,0.31431788
142.10527,23.157894,168.42105,0.3275597
142.10527,23.157894,189.47368,0.3410816
142.10527,23.157894,210.52632,0.35480195
142.10527,23.157894,231.57895,0.36658522
142.10527,23.157894,252.63158,0.3768913
142.10527,23.157894,273.6842,0.38640642
